Question,Answer,Category
"Siang dokter, dok,, Saya mempunyai bayi yang berumur baru menginjak 6 bulan. Dia susah BAB kalo BAB pasti padat dan sedikit, tdk seperti biasanya. Apa salah makan ya dok? Saya kawatir bagaimana cara mengatasinya","Bayi susah BAB ditandai dengan BAB kurang dari 2 kali dalam seminggu, bentuk kotoran lebih keras dari biasanya, bayi terlihat kesakitan saat buang air besar, terdapat darah pada kotoran bayi. Penyebab bayi susah BAB ada beberapa hal seperti :

Konsumsi susu formula hal ini karena kandungan protein yang terdapat pada susu formula
Konsumsi makanan padat karena sistem pencernaan kaget yang biasanya cair
Kekurangan cairan
Kondisi medis tertentu seperti alergi atau intoleransi makanan
Untuk mengatasi sembeli pada bayi ada beberapa tips yang bisa dilakukan :

Memijat perut bayi menggunakan minyak telon secara lembut dibawah pusar 3 jari dengan geraka melingkar dari tengah ke luar atau gerakan ILU
Buat bayi aktif begerak atau bunda bisa baringkan bayi dan gerakan kakinya seperti mengayuh sepeda
Pilih bayi makanan kaya serat dalam porsi kecil seperti buah pepaya, naga dan lainnya
Berikan ia ASI lebih banyak
Jika ia minum susu formual sebaiknya takaran sufor sesuai dengan anjuran pada kemasan
Jika dalam 2 minggu bayi tidak BAB atau susah BAB disertai dengan muntah, demam, berat badan turun dan ada benjolan di anus maka bisa bawa anak ke dokter segera untuk mendapatkan penanganan lebih lanjut.",kesehatananak
"halodokter mau bertanya, anak saya umur 4 bulN beberapa hari terkahir ini rewel terus dan susah disuruh tidur dok, tidak ada batul flu, sakit perut atau mual muntah, itu penyebab nya kenapa ya dok? mohon jawabanya dok terimakasih","Bayi usia 4 bulan yang rewel berlebihan dan sulit tidur bisa menandakan banyak hal, di antaranya growth spurt, kondisi lingkungan yang tidak nyaman, pola aktifitas seharhari yang tidak teratur, atau sakitsakit tertentu, misalnya kolik, pilek, gatal, nyeri, demam, dan sebagainya.

Memastikan penyebab keluhan ini tidaklah mudah jika tanpa dibarengi dengan pemeriksaan langsung. Namun, jika memang bayi Anda tidak menunjukkan gejala lain, baiknya Anda tidak panik dulu. Cobalah mengatasinya dengan:

Jangan panik, tenangkan dulu diri Anda, baru Anda bisa membuat bayi Anda tenang
Jangan segan meminta bantuan dari pasangan dan kerabat jika Anda merasa kewalahan mengurus bayi
Buatkan jadwal aktifitas yang teratur untuk bayi Anda, mulai dari waktunya bangun, menyusu, bermain, mandi, hingga tidur kembali
Kondisikan lingkungan sekitar bayi agar nyaman, jangan terlalu bising atau pengap
Kenakan untuk bayi pakaian yang nyaman, bahannya lembut, jangan terlalu ketat
Tenangkan bayi dengan memeluknya, menggendongnya, mengelus lembut punggungnya, menepuk pelan bokongnya, mengajaknya bicara, memperdengarkan lantunan yang membuatnya nyaman
Tidak sembarangan memberi bayi obat atau herba selain dari dokter
Tidak juga memberi bayi makanan dan minuman lain kecuali ASI jika usianya belum genap 6 bulan
Apabila keluhannya tampak semakin mengkhawatirkan, jangan sungkan diperiksakan langsung ke dokter ya..",kesehatananak
"Dokter, bayi saya minum ASI, trs saya coba mau kasih sufor karena ASI saya semakin dikit kurang deras. tapi kenapa ya dok semenjak saya kasih minum sufor malah sering muntah setelahnya. apa gak cocok ya dokter?","Bayi muntah setiap minum susu kondisi ini bisa disebabakan oleh beragam hal penyebab seperti :

Ukuran lubang nipel yang terlalu besar
Terlalu banyak minum susu
Alergi atau mengalami intoleransi laktosa
Jadi sebaiknya ibu cari tahu penyebab pastinya anak ibu muntah saat minum sufor, dengan gunakan lubang dot yang sesuai usianya, berikan ia susu sesuai takaran, setelah minum susu sendawakan bayi serta saat minum susu pastikan posisi tubuh si kecil dalam keadaan tegak, kemudian tahan tubuh bayi masih dalam posisi tegak sekitar 30 menit setelah ia selesai menyusu. Sembari itu usahakan untuk ibu memproduksi ASI yang banyak, jika kesulitan bisa konsultasi dengan konselor laktasi. Jika tetap muntah setelah melakukan tips sebaiknya konsultasi lebih lanjut ke dokter anak bisa secara langsung atau melalui chat via aplikasi alodokter untuk mendapatkan penanganan yang lebih tepat.",kesehatananak
"dok anak saya usia 6 bulan sedang flu dok, obat apa ya dok yg amaan utk anak usia 6 bulan biar nanti saya stok kalo amit amit kambuh lg. terimakasih dokter","Flu merupakan penyakit infeksi saluran pernapasan yang disebabkan oleh virus influenza, flu sering dialami anakanak karena daya tahan tubuh masih lemah sehingga mudah terserang penyakit. Saat flu memang membuat bayi menjadi tidak nyaman karena pernapasannya menjadi terganggu, pada umumnya infeksi virus ini dapat sembuh sendirinya dengan daya tahan tubuh yang baik jadi tidak perlu pengobatan khusus, untuk pemberian obat pada bayi usia 6 bulan sebaiknya dihindari karena sebenarnya tidak ada obat yang aman untuk bayi, namun ada beberapa kondisi obat bisa diberikan pada bayi jika manfaatnya lebih besar dari pada resikonya.

Untuk pilek atau flu tidak diperlukan obat pilek karena ia hanya meringakan gejala tapi tidak mengatasi penyebabnya, untuk membuat bayi terasa nyaman bunda bisa menggunakan balsem khusus bayi yang dapat ibu balurkan di bagian dada, punggung dan perut serta berikan ASI dengan rutin, menggunakan alat penyedot ingus dan mandikan dengan air hangat, gunakan pelembab ruangan. Untuk pencegahan atau meringankan gejala flu bisa lakukan vaksin influenza yang dapar diberikan setiap 1 tahun sekali.

Ibu bisa temui dokter jika flu tidak membaik dalam 2 minggu, demam lebih dari 3 hari, sesak napas serta napas berbunyi, muntahmuntah agar mendapatkan penanganan segera.",kesehatananak
"Alodokter, Dok, anak saya laki2 umur 9 bulan berat badan 8,5 kg, bedatnya tidak kunjung bertambah sejal 2 bulan lalu. tapi sangat aktif dan susah tidur siang. kalau tidur baru di taro 10 menit kebangun lagi. Apakah ada cara agar bayi tidur nyenyak di siang hari? kondisi ini harus dikhawatirkan? Terima kasih.","Bayi berusia 9 bulan memang memiliki kebutuhan tidur yang lebih banyak ketimbang anak yang lebih dewasa. Secara total waktu tidur, bayi seusianya membutuhkan durasi tidur selama 1315 jam dalam sehari, yang bisa dibagi menjadi tidur siang dan tidur malam.

Mengenai pertanyaan Anda, sulitnya bertambah berat badan memang bisa terkait dengan kurangnya waktu tidur. Namun harus dihitung kembali apakah ada kompensasi dalam bentuk tidur malam dengan durasi yang lebih lama. Bila bayi Anda bisa tidur dalam waktu lama, dengan memenuhi 1315 jam sehari walaupun mungkin sesekali terbangun, bisa jadi penyebab sulit naik berat badannya bukan karena kurang tidur. Bila ternyata memang kurang, Anda bisa mencoba mengevaluasi kembali halhal yang mungkin mengganggu tidur anak Anda di siang hari, misalnya apakah terlalu berisik, terlalu terang, terlalu panas, jam tidur yang tidak teratur, dan semacamnya. Kemudian, lakukan perbaikan sesuai dengan faktor tersebut, dengan menutup jendela, menyalakan AC atau memberikan pakaian yang tipis bila kemungkinan masalahnya karena terlalu panas, atau menggunakan lagulagu untuk membantunya tertidur.

Sebagai tambahan, tidak naik berat badan selama 2 bulan sebenarnya merupakan alasan yang cukup untuk berkonsultasi pada dokter anak. Sebab kondisi anak Anda perlu dilihat secara menyeluruh untuk bisa diketahui masalah apa yang mempengaruhi sulitnya pertambahan berat badannya. Selain itu, cukupi kebutuhan nutrisinya dengan memberikan MPASI, jauhkan dari orang sakit, debu, polusi dan asap. Sekian, semoga menjawab pertanyaan Anda.",kesehatananak
"Siang dok, dok saya ibu dari bayi usia 11 bulan, tiap makan bayi saya saya akan berakhir mual. penangannya di kasih apa ya dok? saya coba susuin tetep menolak dan saya memberi makan baru sedikit dok. apakah itu kekenyangan dok? penangannya seperti apa?","Mungkin maksud ibu muntah pada bayi setelah makan ya, muntah pada bayi setiap selesai makan kondisi ini bisa disebabkan oleh beragam hal seperti :

Makan atau minum terlalu banyak dan cepat karena lambung bayi masih kecil butuh penyesuian dengan porsi susu atau makanan
Refleks muntah karena makanan yang tidak dia sukai
Infeksi saluran cerna
Alergi makanan atau intoleransi makanan
Untuk mengatasi hal ini ada beberapa tips yang bisa bunda lakukan secara mandiri terlebih dahulu seperti :

Suapi si kecil dengan makanan secara perlahan
Berikan makanan sesuai tekstur usianya
Berikan makanan yang ia sukai
Jika sudah melakukan tips diatas bayi tetap muntah terus setiap makan lebih baik konsultasi dengan dokter anak secara langsung agar dapat diperiksa dan ditangani secara langsung sesuai penyebab yang mendasari.",kesehatananak
"Selamat pagi, dok saya seorang ibu dari bayi usia 2 bulan mau konsultasi soal bayi saya tiap tidur di malam hari, terkadang diikuti tangisan, jadi susah untuk kembali tidur jika reflek ini disertai dengan tangisan. saya cari2 tau ini artinya bayi terkena reflek moro, dan apakah ini bisa hilang dok? tolong saranya dok, cara menenangkan bayi agar ia bisa tidur nyenyak dan tidak mudah terbangun. Lalu, bagaimana caranya agar bayi tidak kagetan saat tidur?","Reflex Moro adalah gerakan reflex bayi pada saat terkejut karena suara atau gerakan yang mendadak, misalnya saat bayi merasa akan jatuh. Sebagai respon atas suara kencang atau gerakan mendadak tersebut, bayi merentangkan kedua lengan dan kakinya, menangis, lalu menarik kedua lengan dan kaki kembali mendekati tubuhnya; gerakan khas inilah yang disebut Reflex Moro. Ini adalah reflex normal yang ada pada bayi baru lahir, yang umumnya akan menghilang sendiri saat bayi berusia dua bulan.

Ada berbagai hal yang dapat membuat bayi terkejut dan memicu reflex Moro pada bayi, termasuk juga suara tangisannya sendiri. Pada bayibayi baru lahir sampai berusia sekitar dua bulan, ini adalah hal yang normal. Bila bayibayi kecil tidak menunjukkan reflex ini pada saat terkejut / dikejutkan, justru merupakan kondisi yang tidak normal; dicurigai bayi mengalami kerusakan otak atau syaraf di tulang belakang. Sebaliknya bila reflex Moro tetap bertahan setelah bayi berusia empat bulan, ini bisa jadi merupakan tanda terjadinya gangguan tumbuh kembang seperti cerebral palsy atau cacat intelektualitas. Jadi selama bayi Anda belum berusia empat bulan, adanya reflex Moro tidak perlu dikuatirkan karena merupakan sesuatu yang normal. Berikut ini adalah beberapa hal yang dapat Anda lakukan sekaitan dengan keluhan bayi yang kagetan saat tidur, menangis, dan susah kembali tidur:
Sadari bahwa bayi kecil belum pandai berkomunikasi, dan menangis adalah salah satu cara bayi berkomunikasi. Bila bayi menangis, carilah penyebabnya dan tangani sesuai penyebab tersebut. Bila bayi menangis karena lapar, susuilah; bila disebabkan popoknya basah, ganti popoknya; bila disebabkan pakaian tidak nyaman, ganti dengan yang nyaman; bila bayi kedinginan, kenakan pakaian tebal; bila kepanasan, kenakan pakaian yang lebih tipis; demikian seterusnya.
Bayibayi kecil umumnya perlu sering disusui bahkan di tengah tidurnya. Bayi yang mendapat ASI eksklusif umumnya perlu disusui hingga dua jam sekali; lebih sering dibandingkan bayi yang mendapat susu formula. Bila bayi tidak mendapatkan susu di saat lapar, bayi akan menangis dan terbangun dari tidurnya. Ada baiknya bunda menyusui bayi yang tengah tidur ini sebelum bayi kelaparan dan menangis kuat, karena bayi akan lebih sulit minum susu dan kembali tertidur bila sudah terlanjur kelaparan. Umumnya bayi akan dapat tidur lebih lama tanpa perlu disusui setelah berusia 4 – 6 bulan. Sebagian besar bayi berusia 8 bulan sudah dapat tidur sekitar 6  7 jam di malam hari tanpa perlu disusui di tengah malam.
Persiapkan suasana tidur bayi yang nyaman, sehingga bayi tidak menangis di tengah tidur dan mengejutkan dirinya sendiri. Pilihkan pakaian yang terbuat dari bahan yang nyaman, tidak terlalu tebal juga tidak terlalu tipis. Pastikan suhu ruangan tempat bayi tidur juga tidak terlalu dingin atau panas, tidak terang benderang, juga tidak berisik.
Periksakan bayi secara rutin sesuai jadwal, baik ke posyandu, puskesmas, atau ke dokter anak, sehingga dapat dideteksi secara dini bila terjadi kelainan.
Imunisasi bayi sesuai anjuran.
Susui bayi dengan Air Susu Ibu (ASI) eksklusif selama enam bulan pertama hidupnya. ASI adalah makanan terbaik untuk bayi berusia kurang dari enam bulan, dan bayi tidak memerlukan makanan / minuman lainnya selain ASI. Konsultasikan ke dokter anak atau konselor gizi mengenai pemberian makanan pendamping ASI pada saat bayi berusia 6 bulan.
Demikianlah penjelasan saya, semoga bermanfaat. Salam sehat selalu.",kesehatananak
"Alodokter, dok bayi saya usia 6 bulan, dari kemaren muntah2 minum susu or makan sedikit jg langsung muntah dok. awalnya dia jatoh dari tempat tidur dan saya sudah periksakan ke dokter tidak ada masalah yg serius. ini bagaimana ya dok cara mengatasi bayi muntah2 bgini. mohon bantuannya. terimakasih","
Terjatuh dari tempat tidur pada bayi umumnya tidaklah berbahaya. Hanya saja, jika pasca terjatuh bayi Anda mengalami tandatanda bahaya, misalnya muntahmuntah, penurunan kesadaran, kaku kuduk, kejang, deformitas di bagian tubuh tertentu, dan sebagainya, tentu Anda tidak boleh juga membiarkannya begitu saja. Khawatirnya, kondisi ini menandakan ada dampak serius dari cidera yang dialaminya, misalnya perdarahan intrakranial, retak atau patah tulang tengkorak/ tulang leher, gegar otak, syaraf leher kejepit, dan sebagainya yang memerlukan penanganan cepat dan tepat agar tidak berakibat fatal.

Di samping karena pengaruh cidera yang terjadi sebelumnya, mungkin juga muntahmuntah yang bayi Anda alami dipicu oleh beragam faktor lain, misalnya keracunan makanan, intoleransi laktosa, obstruksi usus, gastroenteritis, gastritis, GERD, gangguan hati, gangguan ginjal, dan banyak lagi yang lainnya. Tidak selalu kondisikondisi ini bisa langsung terdeteksi pada pemeriksaan awal oleh dokter.

Supaya jelas, kami sarankan Anda memeriksakan kembali bayi Anda ke dokter ya.. Jika dianggap perlu, bayi Anda mungkin akan diarahkan untuk menjalani pemeriksaan rontgen, CT scan, MRI, USG, tes darah, dan tes penunjang yang lain.

Sementara ini, berfokuslah dulu melakukan beberapa tips berikut:

Susui bayi ASI lebih sering
Mulai kenalkan bayi pada MPASI yang sehat, sesuaikan tekstur, rasa, porsi, dan bahan pembuatannya dengan usia bayi Anda
Batasi pemberian MPASI instan dan jajan sembarangan pada bayi
Tidap perlu juga memberi bayi susu tambahan sebelum usianya genap 12 tahun
Sehabis menyusui atau memberi makan bayi, jangan langsung ditidurkan
beri bayi MPASI dengan porsi kecilkecil namun sering
Jangan panik apalagi memberi bayi sembarang obat atau jamu",kesehatananak
"Bayi saya baru pulang dari RS setelah sempat dirawat akibat bayi kuning, dari dokter rs suruh untuk rutin dijemur bayinya biar gak kuning lagi.. kira"" kalo bayi saya baru dijemur jam 9 boleh gak ya? atau ada rekomen jam yg baik buat jemur bayi?","Paparan sinar ultraviolet (UV) yang terdapat pada matahari, dalam sebagian kasus memang bisa membantu pemecahan zat dalam tubuh yang menyebabkan bayi nampak kuning. Namun, tetap ada hal yang harus diperhatikan dalam menjemur bayi, diantaranya adalah:

Hindari menjemur bayi di atas pukul 10 pagi, karena kandungan sinar UV yang sudah terlalu tinggi
Jemur bayi cukup 1015 menit
Pakaikan topi atau pelindung kepala pada bayi
Bayi tetap harus berpakaian ketika berjemur
Hindari menjemur bayi di area yang terlalu dekat dengan jalan raya, agar tidak terpapar debu dan polusi
Gunakan tabir surya pada bayi berusia di atas 6 bulan
Selain daripada itu, pastikan jangan tinggal bayi yang sedang dijemur. Tetap harus ada orangtua yang mengawasi lingkungan sekitar dan bayi tersebut untuk menghindari halhal yang tidak diinginkan. Kemudian jika bayi masih tetap kuning, kembali ke RS tersebut untuk kontrol dan dilakukan evaluasi lebih lanjut. Sekian, semoga menjawab pertanyaan Anda.",kesehatananak
"Bayi saya usia 1 bulan dok, dan hanya minum asi dari saya. Bayi saya kok sering BAB dok, sehari23 kali. apakah itu wajar dok untuk bayi yg hanya minum ASI?","Pada bayi yang hanya mengonsumsi ASI, maka 6 minggu pertama dari waktu bayi baru lahir, maka frekuensi BAB bayi bisa saja terjadi cukup sering, yaitu setidaknya 3 kali sehari namun bisa juga lebih sering hingga 412 kali dalam sehari, dimana masih termasuk normal pada usia bayi tersebut.

Selain itu, konsistensi feses yang cair juga dapat menandakan bahwa penyerapan nutrisi bayi dari ASI sudah baik, selama tidak mengalami perubahan warna feses menjadi merah, putih atau pucat, ataupun hitam.

Oleh karena itu anda tidak perlu khawatir terhadap kondisi tersebut, dan anda hanya perlu memantau BAB bayi anda, jika feses bayi mengalami perubahan warna atau terdapat lendir, frekuensi BAB lebih sering dari biasanya, bayi tampak lemas, tidak mau minum, bayi menangis tanpa mengeluarkan air mata, atau mengalami tanda dehidrasi, maka segera periksakan ke dokter untuk mendapatkan penanganan lebih lanjut.
",kesehatananak
